0.02 1.3 -3.41111 -25.4237 263.95 -19.0603
0.02 1.31 -0.773048 -35.8138 263.61 -19.7821
0.02 1.32 1.86109 -46.1955 263.165 -20.4826
0.02 1.33 4.49026 -56.568 262.618 -21.1602
0.02 1.34 7.11344 -66.93 261.967 -21.8132
0.02 1.35 9.7296 -77.2808 261.213 -22.4399
0.02 1.36 12.3377 -87.6192 260.356 -23.0388
0.02 1.37 14.9367 -97.9445 259.395 -23.6083
0.02 1.38 17.5256 -108.256 258.332 -24.1468
0.02 1.39 20.1033 -118.552 257.165 -24.6529
0.02 1.4 22.6689 -128.832 255.896 -25.1252
0.02 1.41 25.2213 -139.095 254.524 -25.5622
0.02 1.42 27.7594 -149.34 253.05 -25.9627
0.02 1.43 30.2823 -159.568 251.473 -26.3254
0.02 1.44 32.7889 -169.775 249.794 -26.6492
0.02 1.45 35.2782 -179.963 248.013 -26.9329
0.02 1.46 37.7491 -190.131 246.13 -27.1756
0.02 1.47 40.2008 -200.277 244.145 -27.3762
0.02 1.48 42.632 -210.4 242.058 -27.5341
0.02 1.49 45.0419 -220.502 239.87 -27.6483
0.02 1.5 47.4294 -230.58 237.581 -27.7182
0.02 1.51 49.7935 -240.634 235.191 -27.7434
0.02 1.52 52.1333 -250.665 232.7 -27.7234
0.02 1.53 54.4475 -260.67 230.109 -27.6578
0.02 1.54 56.7354 -270.651 227.417 -27.5465
0.02 1.55 58.9959 -280.607 224.625 -27.3894
0.02 1.56 61.2279 -290.536 221.734 -27.1866
0.02 1.57 63.4306 -300.44 218.743 -26.9382
0.02 1.58 65.6028 -310.319 215.653 -26.6447
0.02 1.59 67.7436 -320.171 212.464 -26.3064
0.02 1.6 69.8521 -329.996 209.177 -25.924
0.02 1.61 71.9272 -339.796 205.791 -25.4984
0.02 1.62 73.9679 -349.57 202.307 -25.0304
0.02 1.63 75.9733 -359.317 198.726 -24.5211
0.02 1.64 77.9424 -369.039 195.047 -23.9719
0.02 1.65 79.8742 -378.736 191.271 -23.384
0.02 1.66 81.7678 -388.407 187.399 -22.7591
0.02 1.67 83.6222 -398.053 183.43 -22.099
0.02 1.68 85.4364 -407.675 179.365 -21.4055
0.02 1.69 87.2095 -417.274 175.205 -20.6807
0.02 1.7 88.9405 -426.849 170.949 -19.9269
0.02 1.71 90.6285 -436.401 166.598 -19.1464
0.02 1.72 92.2725 -445.932 162.152 -18.3418
0.02 1.73 93.8715 -455.442 157.612 -17.5158
0.02 1.74 95.4247 -464.932 152.978 -16.6712
0.02 1.75 96.9311 -474.403 148.25 -15.8111
0.02 1.76 98.3897 -483.855 143.428 -14.9386
0.02 1.77 99.7997 -493.291 138.513 -14.0571
0.02 1.78 101.16 -502.711 133.505 -13.1698
0.02 1.79 102.47 -512.116 128.405 -12.2803
0.02 1.8 103.728 -521.508 123.211 -11.3923
0.02 1.81 104.934 -530.889 117.925 -10.5095
0.02 1.82 106.087 -540.259 112.547 -9.63575
0.02 1.83 107.185 -549.619 107.077 -8.77492
0.02 1.84 108.228 -558.973 101.515 -7.93099
0.02 1.85 109.215 -568.32 95.8608 -7.108
0.02 1.86 110.145 -577.663 90.1149 -6.31001
0.02 1.87 111.018 -587.004 84.2772 -5.5411
0.02 1.88 111.831 -596.344 78.3476 -4.80539
0.02 1.89 112.584 -605.684 72.3263 -4.10695
0.02 1.9 113.277 -615.027 66.2131 -3.44986
0.02 1.91 113.909 -624.373 60.0078 -2.83815
0.02 1.92 114.478 -633.723 53.7105 -2.27578
0.02 1.93 114.983 -643.078 47.3208 -1.76667
0.02 1.94 115.424 -652.437 40.8386 -1.31461
0.02 1.95 115.8 -661.798 34.2637 -0.923309
0.02 1.96 116.109 -671.152 27.5959 -0.59639
0.02 1.97 116.352 -680.485 20.8351 -0.33736
0.02 1.98 116.526 -689.765 13.9814 -0.149646
0.02 1.99 116.631 -698.947 7.03574 -0.0364734

0.03 0.01 -137.385 725 0 0
0.03 0.02 -137.385 725 0 0
0.03 0.03 -137.385 725 0 0
0.03 0.04 -137.385 725 0 0
0.03 0.05 -137.385 725 0 0
0.03 0.06 -137.385 725 0 0
0.03 0.07 -137.385 725 0 0
0.03 0.08 -137.385 725 0 0
0.03 0.09 -137.385 725 0 0
0.03 0.1 -137.385 725 0 0
0.03 0.11 -137.385 725 0 0
0.03 0.12 -137.385 725 0 0
0.03 0.13 -137.385 725 0 0
0.03 0.14 -137.385 725 0 0
0.03 0.15 -137.385 725 0 0
0.03 0.16 -137.385 725 0 0
0.03 0.17 -137.385 725 0 0
0.03 0.18 -137.385 725 0 0
0.03 0.19 -137.385 725 0 0
0.03 0.2 -137.385 725 0 0
0.03 0.21 -137.385 725 0 0
0.03 0.22 -137.385 725 0 0
0.03 0.23 -137.385 725 0 0
