-5 0 0.00841916
-3.88889 0.0552599 0.0211224
-2.77778 -0.0793731 0.0671297
-1.66667 0.679683 0.271797
-0.555555 -0.861562 -0.0667572
0.555556 -0.340422 -0.0661612
1.66667 0.657512 0.272393
2.77778 -0.25078 0.0667572
3.88889 0.160807 0.0211224
5 0 0.00841916
