-5 8.83471
-4.99 8.814
-4.98 8.79332
-4.97 8.77267
-4.96 8.75205
-4.95 8.73147
-4.94 8.71092
-4.93 8.69041
-4.92 8.66992
-4.91 8.64947
-4.9 8.62905
-4.89 8.60867
-4.88 8.58832
-4.87 8.568
-4.86 8.54771
-4.85 8.52746
-4.84 8.50724
-4.83 8.48705
-4.82 8.4669
-4.81 8.44677
-4.8 8.42668
-4.79 8.40662
-4.77999 8.3866
-4.76999 8.3666
-4.75999 8.34664
-4.74999 8.32672
-4.73999 8.30682
-4.72999 8.28696
-4.71999 8.26713
-4.70999 8.24733
-4.69999 8.22756
-4.68999 8.20783
-4.67999 8.18812
-4.66999 8.16845
-4.65999 8.14881
-4.64999 8.12921
-4.63999 8.10963
-4.62999 8.09009
-4.61999 8.07058
-4.60999 8.0511
-4.59999 8.03166
-4.58999 8.01224
-4.57999 7.99286
-4.56999 7.97351
-4.55999 7.95419
-4.54999 7.9349
-4.53999 7.91564
-4.52999 7.89642
-4.51999 7.87723
-4.50999 7.85806
-4.49999 7.83893
-4.48999 7.81984
-4.47999 7.80077
-4.46999 7.78174
-4.45999 7.76273
-4.44999 7.74376
-4.43999 7.72482
-4.42999 7.70591
-4.41999 7.68703
-4.40999 7.66818
-4.39999 7.64937
-4.38999 7.63058
-4.37999 7.61183
-4.36999 7.59311
-4.35999 7.57441
-4.34999 7.55575
-4.33998 7.53712
-4.32998 7.51853
-4.31998 7.49996
-4.30998 7.48142
-4.29998 7.46292
-4.28998 7.44444
-4.27998 7.426
-4.26998 7.40758
-4.25998 7.3892
-4.24998 7.37085
-4.23998 7.35253
-4.22998 7.33424
-4.21998 7.31598
-4.20998 7.29775
-4.19998 7.27955
-4.18998 7.26138
-4.17998 7.24324
-4.16998 7.22514
-4.15998 7.20706
-4.14998 7.18901
-4.13998 7.171
-4.12998 7.15301
-4.11998 7.13506
-4.10998 7.11713
-4.09998 7.09924
-4.08998 7.08137
-4.07998 7.06354
-4.06998 7.04573
-4.05998 7.02796
-4.04998 7.01021
-4.03998 6.9925
-4.02998 6.97482
-4.01998 6.95716
-4.00998 6.93954
-3.99998 6.92194
-3.98998 6.90438
-3.97998 6.88684
-3.96998 6.86934
-3.95998 6.85186
-3.94998 6.83442
-3.93998 6.817
-3.92998 6.79962
-3.91998 6.78226
-3.90998 6.76493
-3.89998 6.74764
-3.88998 6.73037
-3.87998 6.71313
-3.86998 6.69592
-3.85998 6.67874
-3.84998 6.66159
-3.83998 6.64447
-3.82998 6.62738
-3.81998 6.61032
-3.80998 6.59329
-3.79998 6.57628
-3.78998 6.55931
-3.77998 6.54236
-3.76998 6.52545
-3.75998 6.50856
-3.74998 6.4917
-3.73998 6.47487
-3.72998 6.45807
-3.71998 6.4413
-3.70998 6.42456
-3.69998 6.40785
-3.68998 6.39116
-3.67998 6.37451
-3.66998 6.35788
-3.65998 6.34128
-3.64998 6.32472
-3.63998 6.30818
-3.62998 6.29166
-3.61998 6.27518
-3.60998 6.25873
-3.59998 6.2423
-3.58998 6.2259
-3.57998 6.20953
-3.56998 6.19319
-3.55998 6.17688
-3.54998 6.1606
-3.53998 6.14434
-3.52998 6.12812
-3.51998 6.11192
-3.50998 6.09575
-3.49998 6.0796
-3.48998 6.06349
-3.47998 6.0474
-3.46998 6.03135
-3.45998 6.01532
-3.44998 5.99932
-3.43998 5.98334
-3.42998 5.9674
-3.41998 5.95148
-3.40998 5.93559
-3.39998 5.91973
-3.38998 5.90389
-3.37998 5.88809
-3.36998 5.87231
-3.35998 5.85656
-3.34998 5.84084
-3.33998 5.82514
-3.32998 5.80947
-3.31998 5.79383
-3.30998 5.77822
-3.29998 5.76264
-3.28998 5.74708
-3.27998 5.73155
-3.26998 5.71605
-3.25998 5.70057
-3.24998 5.68513
-3.23998 5.66971
-3.22998 5.65431
-3.21998 5.63895
-3.20998 5.62361
-3.19998 5.6083
-3.18998 5.59302
-3.17998 5.57776
-3.16998 5.56253
-3.15998 5.54733
-3.14998 5.53215
-3.13998 5.51701
-3.12998 5.50188
-3.11998 5.48679
-3.10998 5.47172
-3.09998 5.45668
-3.08998 5.44167
-3.07998 5.42668
-3.06998 5.41172
-3.05998 5.39679
-3.04998 5.38188
-3.03998 5.367
-3.02998 5.35215
-3.01998 5.33733
-3.00998 5.32253
-2.99998 5.30775
-2.98998 5.29301
-2.97998 5.27829
-2.96998 5.26359
-2.95998 5.24892
-2.94998 5.23428
-2.93998 5.21967
-2.92998 5.20508
-2.91998 5.19052
-2.90998 5.17598
-2.89998 5.16148
-2.88998 5.14699
-2.87998 5.13253
-2.86998 5.1181
-2.85998 5.1037
-2.84998 5.08932
-2.83998 5.07497
-2.82998 5.06064
-2.81998 5.04634
-2.80998 5.03207
-2.79998 5.01782
-2.78998 5.0036
-2.77998 4.9894
-2.76998 4.97523
-2.75998 4.96108
-2.74998 4.94696
-2.73998 4.93287
-2.72998 4.9188
-2.71998 4.90476
-2.70998 4.89074
-2.69998 4.87675
-2.68998 4.86278
-2.67998 4.84884
-2.66998 4.83493
-2.65998 4.82104
-2.64998 4.80717
-2.63998 4.79334
-2.62998 4.77952
-2.61998 4.76574
-2.60998 4.75197
