nx, ny = 100 100
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
0	1	0
1	1	0.00204161
2	1	0.00410177
3	1	0.00619813
4	1	0.00834665
5	1	0.0105608
6	1	0.0128506
7	1	0.0152222
8	1	0.0176772
9	1	0.0202122
10	1	0.0228184
11	1	0.0254814
12	1	0.0281815
13	1	0.0308938
14	1	0.0335884
15	1	0.0362316
16	1	0.0387863
17	1	0.0412133
18	1	0.0434725
19	1	0.0455239
20	1	0.0473292
21	1	0.0488533
22	1	0.0500652
23	1	0.0509394
24	1	0.0514566
25	1	0.0516048
26	1	0.0513797
27	1	0.0507846
28	1	0.0498303
29	1	0.0485351
30	1	0.0469239
31	1	0.0450271
32	1	0.0428798
33	1	0.0405207
34	1	0.0379904
35	1	0.0353307
36	1	0.0325832
37	1	0.029788
38	1	0.026983
39	1	0.0242031
40	1	0.0214793
41	1	0.0188385
42	1	0.0163031
43	1	0.0138908
44	1	0.0116143
45	1	0.00948136
46	1	0.00749491
47	1	0.00565271
48	1	0.00394716
49	1	0.00236439
50	1	0.000881616
51	1	0.000339224
52	1	-2.37654e-05
53	1	-0.000306248
54	1	-0.00054652
55	1	-0.000761312
56	1	-0.000958689
57	1	-0.00114282
58	1	-0.00131595
59	1	-0.00147927
60	1	-0.00163341
61	1	-0.00177862
62	1	-0.00191494
63	1	-0.0020423
64	1	-0.00216052
65	1	-0.00226938
66	1	-0.00236864
67	1	-0.00245804
68	1	-0.00253734
69	1	-0.0026063
70	1	-0.00266471
71	1	-0.00271239
72	1	-0.00274918
73	1	-0.00277497
74	1	-0.00278968
75	1	-0.00279328
76	1	-0.00278577
77	1	-0.00276722
78	1	-0.00273771
79	1	-0.00269739
80	1	-0.00264644
81	1	-0.00258511
82	1	-0.00251365
83	1	-0.00243238
84	1	-0.00234166
85	1	-0.00224186
86	1	-0.00213342
87	1	-0.00201677
88	1	-0.0018924
89	1	-0.00176082
90	1	-0.00162255
91	1	-0.00147814
92	1	-0.00132816
93	1	-0.00117319
94	1	-0.00101383
95	1	-0.000850682
96	1	-0.000684366
97	1	-0.000515508
98	1	-0.000344736
99	1	-0.000172688
100	1	0
0	2	0
1	2	0.00305315
2	2	0.00613455
3	2	0.00927112
4	2	0.0124872
5	2	0.0158033
6	2	0.0192349
7	2	0.0227916
8	2	0.0264759
9	2	0.0302828
10	2	0.0341992
11	2	0.0382036
12	2	0.0422662
13	2	0.0463494
14	2	0.0504083
15	2	0.0543916
16	2	0.0582433
17	2	0.061904
18	2	0.0653126
19	2	0.0684088
20	2	0.0711345
21	2	0.0734361
22	2	0.0752667
23	2	0.0765875
24	2	0.0773693
25	2	0.077594
26	2	0.0772546
27	2	0.0763564
28	2	0.0749158
29	2	0.0729607
30	2	0.0705286
31	2	0.0676659
32	2	0.0644257
33	2	0.0608666
34	2	0.0570503
35	2	0.05304
36	2	0.0488987
37	2	0.0446869
38	2	0.040462
39	2	0.0362765
40	2	0.0321774
41	2	0.028205
42	2	0.0243932
43	2	0.0207683
44	2	0.0173496
45	2	0.0141488
46	2	0.0111702
47	2	0.00841075
48	2	0.00585934
49	2	0.00349659
50	2	0.00129304
51	2	0.000499047
52	2	-0.000128038
53	2	-0.000654708
54	2	-0.00111852
55	2	-0.00154004
56	2	-0.00193062
57	2	-0.00229665
58	2	-0.0026417
59	2	-0.00296773
60	2	-0.00327574
61	2	-0.00356611
62	2	-0.00383886
63	2	-0.00409375
64	2	-0.00433041
65	2	-0.00454837
66	2	-0.00474714
67	2	-0.00492619
68	2	-0.00508502
69	2	-0.00522316
70	2	-0.00534016
71	2	-0.00543567
72	2	-0.00550937
73	2	-0.00556102
74	2	-0.00559047
75	2	-0.00559766
76	2	-0.0055826
77	2	-0.00554538
78	2	-0.00548622
79	2	-0.00540539
80	2	-0.00530328
81	2	-0.00518033
82	2	-0.00503711
83	2	-0.00487422
84	2	-0.00469239
85	2	-0.00449238
86	2	-0.00427504
87	2	-0.00404127
88	2	-0.00379203
89	2	-0.00352833
90	2	-0.00325124
91	2	-0.00296186
92	2	-0.00266131
93	2	-0.00235078
94	2	-0.00203144
95	2	-0.00170453
96	2	-0.00137128
97	2	-0.00103293
98	2	-0.00069075
99	2	-0.000346015
100	2	0
0	3	0
1	3	0.0035448
2	3	0.00712335
3	3	0.0107679
4	3	0.0145075
5	3	0.0183668
6	3	0.0223646
7	3	0.0265125
8	3	0.0308139
9	3	0.0352633
10	3	0.0398456
11	3	0.0445355
12	3	0.0492983
13	3	0.0540895
14	3	0.058856
15	3	0.0635374
16	3	0.0680673
17	3	0.0723753
18	3	0.076389
19	3	0.0800366
20	3	0.0832491
21	3	0.085963
22	3	0.0881224
23	3	0.089681
24	3	0.0906043
25	3	0.0908705
26	3	0.0904715
27	3	0.0894134
28	3	0.0877159
29	3	0.085412
30	3	0.0825463
31	3	0.079174
32	3	0.0753581
33	3	0.0711681
34	3	0.0666772
35	3	0.0619603
36	3	0.0570916
37	3	0.0521429
38	3	0.0471817
39	3	0.0422701
40	3	0.037463
41	3	0.0328081
42	3	0.0283448
43	3	0.024104
44	3	0.0201083
45	3	0.0163714
46	3	0.0128984
47	3	0.00968572
48	3	0.00672111
49	3	0.0039831
50	3	0.00144049
51	3	0.000491963
52	3	-0.000332725
53	3	-0.00106603
54	3	-0.00173282
55	3	-0.00234969
56	3	-0.00292712
57	3	-0.00347146
58	3	-0.00398646
59	3	-0.00447422
60	3	-0.00493571
61	3	-0.00537123
62	3	-0.00578062
63	3	-0.00616342
64	3	-0.00651898
65	3	-0.00684656
66	3	-0.00714536
67	3	-0.00741456
68	3	-0.0076534
69	3	-0.00786114
70	3	-0.00803711
71	3	-0.00818076
